1.6950744e9,2.0170489252099433
1.69507446e9,2.016973875043611
1.69507452e9,2.139238601254758
1.69507458e9,2.0398904662377526
1.69507464e9,1.8513562940912376
1.6950747e9,1.9094613333012145
1.69507476e9,1.9212973981709487
1.69507482e9,1.8984919338119006
1.69507488e9,1.9168211288458703
1.69507494e9,2.089898337816925
1.695075e9,2.0402213142120056
1.69507506e9,2.0457546191118183
1.69507512e9,2.0374842385710967
1.69507518e9,2.078117693684726
1.69507524e9,2.0138400447966642
1.6950753e9,1.956390954508089
1.69507536e9,2.0212400285475476
1.69507542e9,2.1633058345086984
1.69507548e9,2.0141863678022536
1.69507554e9,1.9974854932275936
1.6950756e9,2.0247383465932556
1.69507566e9,1.9849938639444176
1.69507572e9,1.9207328622266497
1.69507578e9,1.8923048190903027
1.69507584e9,2.0037411159766703
1.6950759e9,1.9422701119420487
1.69507596e9,2.1203623711053705
1.69507602e9,2.0932088791682193
1.69507608e9,2.065596504311297
1.69507614e9,2.010250068997932
1.6950762e9,1.894850051233928
1.69507626e9,1.9217695767685152
1.69507632e9,2.0145114281700582
1.69507638e9,2.089049912557024
1.69507644e9,2.016770887778145
1.6950765e9,1.974560670380201
1.69507656e9,2.216829721137168
1.69507662e9,2.141982923348933
1.69507668e9,1.9538771242929729
1.69507674e9,1.8960542541556435
1.6950768e9,1.9407048098089204
1.69507686e9,2.071619676904311
1.69507692e9,2.0845875144648365
1.69507698e9,1.9956492057035757
1.69507704e9,1.9058311935892982
1.6950771e9,2.0029106977839386
1.69507716e9,1.9074738515728065
1.69507722e9,2.0466722800500055
1.69507728e9,2.0158043257815272
1.69507734e9,1.9699734084651832
1.6950774e9,1.988195125965153
1.69507746e9,1.9884851203398877
1.69507752e9,2.099505117589463
1.69507758e9,2.0576014870450003
1.69507764e9,2.026421075339815
1.6950777e9,1.9384126800974513
1.69507776e9,1.9206274542032016
1.69507782e9,1.8569139296560067
1.69507788e9,1.9110190860371683
1.69507794e9,1.8445199701650936
1.695078e9,2.02337144687662
1.69507806e9,2.0268318639390848
1.69507812e9,1.9472531658320262
1.69507818e9,1.9529754939254764
1.69507824e9,1.9553586387956932
1.6950783e9,1.998894675150766
1.69507836e9,2.152254891892724
1.69507842e9,2.058544941441536
1.69507848e9,2.00634085462863
1.69507854e9,1.9871325620235054
1.6950786e9,1.9320711997592341
1.69507866e9,1.8802665051326475
1.69507872e9,1.9283930452108948
1.69507878e9,2.0195188672492583
1.69507884e9,2.0450776484784
1.6950789e9,2.009149775484829
1.69507896e9,1.9353016584529796
1.69507902e9,2.0423196872617746
1.69507908e9,2.061604613563428
1.69507914e9,2.119658897503412
1.6950792e9,2.107816610658768
1.69507926e9,2.1464892904257415
1.69507932e9,1.911464680056626
1.69507938e9,1.8934877348507284
1.69507944e9,1.8691099852286794
1.6950795e9,2.045719462601041
1.69507956e9,1.9904732639146123
